 ordergroup |  ordergroupmember   |    item    | exception |    exceptiondate    |                                descr                                 |   source   |    dest    | transmode  
 151956304  | OOPT-MBG327.16-OGM1 | 3544288230 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498753986 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM1 | 3544288231 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498753986 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2498753987 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM2 | 3544288232 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498753987 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM2 | 3544288233 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498753987 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM2 | 3544288232 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498753987 | 151945609  | 2779736744
 151956304  | OOPT-MBG327.16-OGM2 | 3544288233 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498753987 | 151945609  | 2779736744
 152879825  |                     |            |      4039 | 2006-10-30 00:00:00 | Adjust Down Soln could not be found, considering Adjust Up Load Soln |            | 152869130  | 2269202567
 152879825  |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2498783777 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM1 | 3544289191 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498783777 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM1 | 3544289192 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498783777 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM1 | 3544289191 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498783777 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM1 | 3544289192 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498783777 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2498783778 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM2 | 3544289193 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498783778 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM2 | 3544289194 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498783778 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM2 | 3544289193 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498783778 | 152869130  | 2269202567
 152879825  | OOPT-MBG327.17-OGM2 | 3544289194 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498783778 | 152869130  | 2269202567
 153803346  |                     |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      |            | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2498813568 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM1 | 3544290152 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498813568 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM1 | 3544290153 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498813568 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM1 | 3544290152 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498813568 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM1 | 3544290153 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498813568 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM2 |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      | 2498813569 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM2 | 3544290154 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498813569 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM2 | 3544290155 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498813569 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM2 | 3544290154 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498813569 | 153792651  | 1758668392
 153803346  | OOPT-MBG327.18-OGM2 | 3544290155 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498813569 | 153792651  | 1758668392
 154726867  |                     |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      |            | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2498843359 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM1 | 3544291113 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498843359 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM1 | 3544291114 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498843359 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM1 | 3544291113 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498843359 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM1 | 3544291114 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498843359 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM2 |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      | 2498843360 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM2 | 3544291115 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498843360 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM2 | 3544291116 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2498843360 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM2 | 3544291115 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498843360 | 154716172  | 1248134215
 154726867  | OOPT-MBG327.19-OGM2 | 3544291116 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2498843360 | 154716172  | 1248134215
 175044329  |                     |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      |            | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 2499498761 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM1 | 3544312255 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2499498761 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM1 | 3544312256 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2499498761 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM1 | 3544312255 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2499498761 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM1 | 3544312256 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2499498761 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312257 |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312258 |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312257 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312258 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312257 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2499498762 | 175033634  | 2901284207
 175044329  | OOPT-MBG327.20-OGM2 | 3544312258 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 2499498762 | 175033634  | 2901284207
 3337022838 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 1362870146
 3337022838 | OOPT-GEX334.01-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661835420  |            | 1362870146
 3337022838 | OOPT-GEX334.01-OGM1 | 991180816  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661835420  | 3337012143 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM1 | 991180817  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661835420  | 3337012144 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM1 | 991180816  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661835420  | 3337012143 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM1 | 991180817  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661835420  | 3337012144 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661835421  |            | 1362870146
 3337022838 | OOPT-GEX334.01-OGM2 | 991180818  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661835421  | 3337012143 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM2 | 991180819  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661835421  | 3337012144 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM2 | 991180818  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661835421  | 3337012143 | 1362870146
 3337022838 | OOPT-GEX334.01-OGM2 | 991180819  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661835421  | 3337012144 | 1362870146
 3337946359 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 | 991181777  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 661865211  | 3337935664 | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661865211  |            | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 | 991181777  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661865211  | 3337935664 | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 | 991181778  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661865211  | 3337935665 | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 | 991181777  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661865211  | 3337935664 | 852335969
 3337946359 | OOPT-GEX334.02-OGM1 | 991181778  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661865211  | 3337935665 | 852335969
 3337946359 | OOPT-GEX334.02-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661865212  |            | 852335969
 3337946359 | OOPT-GEX334.02-OGM2 | 991181779  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661865212  | 3337935664 | 852335969
 3337946359 | OOPT-GEX334.02-OGM2 | 991181780  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661865212  | 3337935665 | 852335969
 3337946359 | OOPT-GEX334.02-OGM2 | 991181779  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661865212  | 3337935664 | 852335969
 3337946359 | OOPT-GEX334.02-OGM2 | 991181780  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661865212  | 3337935665 | 852335969
 3338869880 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 341801792
 3338869880 | OOPT-GEX334.03-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661895002  |            | 341801792
 3338869880 | OOPT-GEX334.03-OGM1 | 991182738  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661895002  | 3338859185 | 341801792
 3338869880 | OOPT-GEX334.03-OGM1 | 991182739  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661895002  | 3338859186 | 341801792
 3338869880 | OOPT-GEX334.03-OGM1 | 991182738  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661895002  | 3338859185 | 341801792
 3338869880 | OOPT-GEX334.03-OGM1 | 991182739  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661895002  | 3338859186 | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 | 991182740  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 661895003  | 3338859185 | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661895003  |            | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 | 991182740  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661895003  | 3338859185 | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 | 991182741  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661895003  | 3338859186 | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 | 991182740  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661895003  | 3338859185 | 341801792
 3338869880 | OOPT-GEX334.03-OGM2 | 991182741  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661895003  | 3338859186 | 341801792
 3339793401 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183700  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 661924793  | 3339782707 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183700  |      4044 | 2006-10-30 00:00:00 | SOQ not calculated as SKU expires prior to ArrivDate                 | 661924793  | 3339782707 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661924793  |            | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183699  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661924793  | 3339782706 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183700  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661924793  | 3339782707 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183699  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661924793  | 3339782706 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM1 | 991183700  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661924793  | 3339782707 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661924794  |            | 4126234909
 3339793401 | OOPT-GEX334.04-OGM2 | 991183701  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661924794  | 3339782706 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM2 | 991183702  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661924794  | 3339782707 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM2 | 991183701  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661924794  | 3339782706 | 4126234909
 3339793401 | OOPT-GEX334.04-OGM2 | 991183702  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661924794  | 3339782707 | 4126234909
 3340716922 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 3615700732
 3340716922 | OOPT-GEX334.05-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661954584  |            | 3615700732
 3340716922 | OOPT-GEX334.05-OGM1 | 991184660  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661954584  | 3340706227 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM1 | 991184661  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661954584  | 3340706228 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM1 | 991184660  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661954584  | 3340706227 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM1 | 991184661  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661954584  | 3340706228 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 661954585  | 3340706227 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM2 | 991184662  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 661954585  | 3340706227 | 3615700732
 3340716922 | OOPT-GEX334.05-OGM2 | 991184662  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 661954585  | 3340706227 | 3615700732
 3344411006 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  |            |            | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 | 991188505  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 662073748  | 3344400312 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 662073748  |            | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 | 991188504  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662073748  | 3344400311 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 | 991188505  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662073748  | 3344400312 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 | 991188504  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662073748  | 3344400311 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM1 | 991188505  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662073748  | 3344400312 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 | 991188506  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 662073749  | 3344400311 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 662073749  |            | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 | 991188506  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662073749  | 3344400311 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 | 991188507  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662073749  | 3344400312 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 | 991188506  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662073749  | 3344400311 | 1573564026
 3344411006 | OOPT-GEX334.09-OGM2 | 991188507  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662073749  | 3344400312 | 1573564026
 3364728468 |                     |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      |            |            | 3226714018
 3364728468 | OOPT-GEX334.10-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 662729150  |            | 3226714018
 3364728468 | OOPT-GEX334.10-OGM1 | 991209646  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662729150  | 3364717773 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM1 | 991209647  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662729150  | 3364717774 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM1 | 991209646  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662729150  | 3364717773 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM1 | 991209647  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662729150  | 3364717774 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209648  |      4043 | 2006-10-30 00:00:00 | SKU is expiring                                                      | 662729151  | 3364717773 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                                      | 662729151  |            | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209648  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662729151  | 3364717773 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209649  |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 662729151  | 3364717774 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209648  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662729151  | 3364717773 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209649  |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 662729151  | 3364717774 | 3226714018
 3364728468 | OOPT-GEX334.10-OGM2 | 991209649  |      4203 | 2006-10-30 00:00:00 | SOQ Coverage Duration is longer than six months                      | 662729151  | 3364717774 | 3226714018
 4171312755 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797126655 | 4171302061 | 2871651939
 4171312755 | OOPT-GSD335.01-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797126655 | 4171302061 | 2871651939
 4171312755 | OOPT-GSD335.01-OGM2 | 57971789   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797126655 | 4171302061 | 2871651939
 4171312755 | OOPT-GSD335.01-OGM2 | 57971789   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797126655 | 4171302061 | 2871651939
 4172236276 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797156446 | 4172225582 | 2361117762
 4172236276 | OOPT-GSD335.02-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797156446 | 4172225582 | 2361117762
 4172236276 | OOPT-GSD335.02-OGM2 | 57972750   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797156446 | 4172225582 | 2361117762
 4172236276 | OOPT-GSD335.02-OGM2 | 57972750   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797156446 | 4172225582 | 2361117762
 4174083318 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797216028 | 4174072624 | 1340049410
 4174083318 | OOPT-GSD335.04-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797216028 | 4174072624 | 1340049410
 4174083318 | OOPT-GSD335.04-OGM2 | 57974672   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797216028 | 4174072624 | 1340049410
 4174083318 | OOPT-GSD335.04-OGM2 | 57974672   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797216028 | 4174072624 | 1340049410
 4175930360 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797275610 | 4175919666 | 318981056
 4175930360 | OOPT-GSD335.06-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797275610 | 4175919666 | 318981056
 4175930360 | OOPT-GSD335.06-OGM2 | 57976594   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797275610 | 4175919666 | 318981056
 4175930360 | OOPT-GSD335.06-OGM2 | 57976594   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797275610 | 4175919666 | 318981056
 4176853881 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797305401 | 4176843187 | 4103414173
 4176853881 | OOPT-GSD335.07-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797305401 | 4176843187 | 4103414173
 4176853881 | OOPT-GSD335.07-OGM2 | 57977555   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797305401 | 4176843187 | 4103414173
 4176853881 | OOPT-GSD335.07-OGM2 | 57977555   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797305401 | 4176843187 | 4103414173
 4177777402 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797335192 | 4177766708 | 3592879996
 4177777402 | OOPT-GSD335.08-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1797335192 | 4177766708 | 3592879996
 4177777402 | OOPT-GSD335.08-OGM2 | 57978516   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1797335192 | 4177766708 | 3592879996
 4177777402 | OOPT-GSD335.08-OGM2 | 57978516   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1797335192 | 4177766708 | 3592879996
 4204559511 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798199131 | 4204548817 | 1672290753
 4204559511 | OOPT-GSD335.16-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798199131 | 4204548817 | 1672290753
 4204559511 | OOPT-GSD335.16-OGM2 | 58006385   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1798199131 | 4204548817 | 1672290753
 4204559511 | OOPT-GSD335.16-OGM2 | 58006385   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1798199131 | 4204548817 | 1672290753
 4205483032 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798228922 | 4205472338 | 1161756576
 4205483032 | OOPT-GSD335.17-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798228922 | 4205472338 | 1161756576
 4205483032 | OOPT-GSD335.17-OGM2 | 58007346   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1798228922 | 4205472338 | 1161756576
 4205483032 | OOPT-GSD335.17-OGM2 | 58007346   |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                                          | 1798228922 | 4205472338 | 1161756576
 4206406553 |                     |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798258713 | 4206395859 | 651222399
 4206406553 | OOPT-GSD335.18-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                                  | 1798258713 | 4206395859 | 651222399
 4206406553 | OOPT-GSD335.18-OGM2 | 58008307   |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                                    | 1798258713 | 4206395859 | 651222399
