 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  |     createdate      | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 151956304  | OOPT-MBG327.16-OGM2 | 151945609  | 2498753987 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-23 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       20160 |   -11520 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2779736744 |                 |                   1 |               0 |                0 |        3
 152879825  |                     | 152869130  |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-24 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       21600 |   -11520 |      5 |             4 |                4 |            10080 | 2006-11-16 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 2269202567 |                 |                   1 |               0 |                2 |        2
 152879825  | OOPT-MBG327.17-OGM1 | 152869130  | 2498783777 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-24 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       21600 |   -11520 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2269202567 |                 |                   1 |               0 |                0 |        3
 152879825  | OOPT-MBG327.17-OGM2 | 152869130  | 2498783778 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-24 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       21600 |   -11520 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2269202567 |                 |                   1 |               0 |                0 |        3
 153803346  |                     | 153792651  |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             4 |                4 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1758668392 |                 |                   1 |               0 |                0 |        2
 153803346  | OOPT-MBG327.18-OGM1 | 153792651  | 2498813568 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1758668392 |                 |                   1 |               0 |                0 |        3
 153803346  | OOPT-MBG327.18-OGM2 | 153792651  | 2498813569 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1758668392 |                 |                   1 |               0 |                0 |        3
 154726867  |                     | 154716172  |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             4 |                4 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1248134215 |                 |                   1 |               0 |                0 |        2
 154726867  | OOPT-MBG327.19-OGM1 | 154716172  | 2498843359 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1248134215 |                 |                   1 |               0 |                0 |        3
 154726867  | OOPT-MBG327.19-OGM2 | 154716172  | 2498843360 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 1248134215 |                 |                   1 |               0 |                0 |        3
 175044329  |                     | 175033634  |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             4 |                4 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 2901284207 |                 |                   1 |               0 |                0 |        2
 175044329  | OOPT-MBG327.20-OGM1 | 175033634  | 2499498761 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 2901284207 |                 |                   1 |               0 |                0 |        3
 175044329  | OOPT-MBG327.20-OGM2 | 175033634  | 2499498762 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |   -11520 |      8 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 2901284207 |                 |                   1 |               0 |                0 |        3
 175967850  |                     | 175957155  |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2007-01-06 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       83520 |   -11520 |      5 |             4 |                4 |            83520 | 2007-01-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2390750030 |                 |                   1 |               0 |                5 |        2
 175967850  | OOPT-MBG327.21-OGM1 | 175957155  | 2499528552 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2007-01-06 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       83520 |   -11520 |      5 |             2 |                2 |            83520 | 2007-01-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2390750030 |                 |                   1 |               0 |                0 |        3
 175967850  | OOPT-MBG327.21-OGM2 | 175957155  | 2499528553 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2007-01-06 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       83520 |   -11520 |      5 |             2 |                2 |            83520 | 2007-01-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2390750030 |                 |                   1 |               0 |                0 |        3
 3337022838 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1362870146 |                 |                   1 |               0 |                4 |        2
 3337022838 | OOPT-GEX334.01-OGM1 |            | 661835420  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1362870146 |                 |                   1 |               0 |                0 |        3
 3337022838 | OOPT-GEX334.01-OGM2 |            | 661835421  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1362870146 |                 |                   1 |               0 |                0 |        3
 3337946359 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 852335969  |                 |                   1 |               0 |                4 |        2
 3337946359 | OOPT-GEX334.02-OGM1 |            | 661865211  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 852335969  |                 |                   1 |               0 |                0 |        3
 3337946359 | OOPT-GEX334.02-OGM2 |            | 661865212  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 852335969  |                 |                   1 |               0 |                0 |        3
 3338869880 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                4 |        2
 3338869880 | OOPT-GEX334.03-OGM1 |            | 661895002  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                0 |        3
 3338869880 | OOPT-GEX334.03-OGM2 |            | 661895003  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                0 |        3
 3339793401 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                3 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                3 |        2
 3339793401 | OOPT-GEX334.04-OGM1 |            | 661924793  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                0 |        3
 3339793401 | OOPT-GEX334.04-OGM2 |            | 661924794  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                0 |        3
 3340716922 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             3 |                3 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                3 |        2
 3340716922 | OOPT-GEX334.05-OGM1 |            | 661954584  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                0 |        3
 3340716922 | OOPT-GEX334.05-OGM2 | 3340706227 | 661954585  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                0 |        3
 3344411006 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1573564026 |                 |                   1 |               0 |                4 |        2
 3344411006 | OOPT-GEX334.09-OGM1 |            | 662073748  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1573564026 |                 |                   1 |               0 |                0 |        3
 3344411006 | OOPT-GEX334.09-OGM2 |            | 662073749  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1573564026 |                 |                   1 |               0 |                0 |        3
 3364728468 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      8 |             4 |                4 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3226714018 |                 |                   1 |               0 |                0 |        2
 3364728468 | OOPT-GEX334.10-OGM1 |            | 662729150  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 3226714018 |                 |                   1 |               0 |                0 |        3
 3364728468 | OOPT-GEX334.10-OGM2 |            | 662729151  | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      8 |             2 |                2 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 3226714018 |                 |                   1 |               0 |                0 |        3
 4171312755 |                     |            | 1797126655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2871651939 |                 |                   1 |               0 |                1 |        2
 4171312755 | OOPT-GSD335.01-OGM1 | 4171302060 | 1797126655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2871651939 |                 |                   1 |               0 |                0 |        3
 4171312755 | OOPT-GSD335.01-OGM2 | 4171302061 | 1797126655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2871651939 |                 |                   1 |               0 |                0 |        3
 4172236276 |                     |            | 1797156446 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |         17280 |      17280 |         0 |       4320 |      4320 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-14 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2361117762 |                 |                   1 |               0 |                1 |        2
 4172236276 | OOPT-GSD335.02-OGM1 | 4172225581 | 1797156446 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |         17280 |      17280 |         0 |       4320 |      4320 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-14 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2361117762 |                 |                   1 |               0 |                0 |        3
 4172236276 | OOPT-GSD335.02-OGM2 | 4172225582 | 1797156446 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |         17280 |      17280 |         0 |       4320 |      4320 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 | 2006-11-14 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-14 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2361117762 |                 |                   1 |               0 |                0 |        3
 4174083318 |                     |            | 1797216028 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1340049410 |                 |                   1 |               0 |                1 |        2
 4174083318 | OOPT-GSD335.04-OGM1 | 4174072623 | 1797216028 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1340049410 |                 |                   1 |               0 |                0 |        3
 4174083318 | OOPT-GSD335.04-OGM2 | 4174072624 | 1797216028 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1340049410 |                 |                   1 |               0 |                0 |        3
 4175930360 |                     |            | 1797275610 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 318981056  |                 |                   1 |               0 |                1 |        2
 4175930360 | OOPT-GSD335.06-OGM1 | 4175919665 | 1797275610 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 318981056  |                 |                   1 |               0 |                0 |        3
 4175930360 | OOPT-GSD335.06-OGM2 | 4175919666 | 1797275610 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 318981056  |                 |                   1 |               0 |                0 |        3
