    item    |   dest    | adjskucovdur | arrivcovdur |   avgreplenqty   |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
 991187544 | 3343476791 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991187545 | 3343476790 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991187546 | 3343476791 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991188504 | 3344400311 |        12960 |     5256000 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 4011-07-14 01:04:00 |           0 |           0 |          10 | 2016-10-27 00:00:00 | 2016-10-27 00:00:00   |         14400 |      14400 |         0
 991188505 | 3344400312 |        12960 |       11832 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-17 05:12:00 |           0 |           0 |          10 | 2016-10-27 00:00:00 | 2016-10-27 00:00:00   |         14400 |      14400 |         0
 991188506 | 3344400311 |        12960 |        3480 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       17280 | 2006-11-11 10:00:00 |           0 |           0 |          10 | 2016-10-27 00:00:00 | 2016-10-27 00:00:00   |         14400 |      14400 |         0
 991188507 | 3344400312 |        12960 |     5256000 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 4011-07-14 01:04:00 |           0 |           0 |          10 | 2016-10-27 00:00:00 | 2016-10-27 00:00:00   |         14400 |      14400 |         0
 991209646 | 3364717773 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991209647 | 3364717774 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991209648 | 3364717773 |        12960 |       11832 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-17 05:12:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991209649 | 3364717774 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991210607 | 3365641294 |        12960 |       92568 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2007-01-12 06:48:00 |           0 |           0 |          10 | 2007-01-11 20:00:00 | 2007-01-11 20:00:00   |         14400 |      14400 |         0
 991210608 | 3365641295 |        12960 |       92568 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2007-01-12 06:48:00 |           0 |           0 |          10 | 2007-01-11 20:00:00 | 2007-01-11 20:00:00   |         14400 |      14400 |         0
 991210609 | 3365641294 |        12960 |       11832 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-17 05:12:00 |           0 |           0 |          10 | 2007-01-11 20:00:00 | 2007-01-11 20:00:00   |         14400 |      14400 |         0
 991210610 | 3365641295 |        12960 |       92568 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2007-01-12 06:48:00 |           0 |           0 |          10 | 2007-01-11 20:00:00 | 2007-01-11 20:00:00   |         14400 |      14400 |         0
 991211568 | 3366564815 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991211569 | 3366564816 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991211570 | 3366564815 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991211571 | 3366564816 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991212529 | 3367488336 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991212530 | 3367488337 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991212531 | 3367488336 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991212532 | 3367488337 |        12960 |       11832 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-17 05:12:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991213490 | 3368411857 |        12960 |        3480 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       17280 | 2006-11-11 10:00:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991213491 | 3368411858 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991213492 | 3368411857 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
 991213493 | 3368411858 |        12960 |       20184 | 18.6206896551724 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |       14400 | 2006-11-23 00:24:00 |           0 |           0 |          10 | 2006-11-16 20:00:00 | 2006-11-22 20:00:00   |         14400 |      14400 |         0
(56 rows)

   item   |    dest    | adjskucovdur | arrivcovdur |   avgreplenqty   |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
----------+------------+--------------+-------------+------------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
 57971789 | 4171302060 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57971789 | 4171302061 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57972750 | 4172225581 |         8640 |        8640 |                6 | 2006-11-11 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-17 00:00:00 |           0 | 2006-11-17 00:00:00 |           0 |           0 |           0 | 2006-11-14 00:00:00 | 2006-11-17 00:00:00   |         17280 |      17280 |         0
 57972750 | 4172225582 |         8640 |        8640 |                6 | 2006-11-11 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-17 00:00:00 |           0 | 2006-11-17 00:00:00 |           0 |           0 |           0 | 2006-11-14 00:00:00 | 2006-11-17 00:00:00   |         17280 |      17280 |         0
 57974672 | 4174072623 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57974672 | 4174072624 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57976594 | 4175919665 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57976594 | 4175919666 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57977555 | 4176843186 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57977555 | 4176843187 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 57978516 | 4177766707 |         7200 |        7200 |                5 | 2006-11-11 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         17280 |      17280 |         0
 57978516 | 4177766708 |         7200 |        7200 |                5 | 2006-11-11 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         17280 |      17280 |         0
 58000619 | 4199007690 |         8640 |        8640 | 60.0000000000001 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58001580 | 4199931211 |         8640 |        8640 | 60.0000000000001 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58005424 | 4203625295 |         8640 |       43200 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 58006385 | 4204548816 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58006385 | 4204548817 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58007346 | 4205472337 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58007346 | 4205472338 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58008307 | 4206395858 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58008307 | 4206395859 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58030410 | 4227636841 |         8640 |       25920 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-27 00:00:00 |           0 | 2006-11-27 00:00:00 |           0 |           0 |           0 | 2006-11-27 00:00:00 | 2006-11-27 00:00:00   |         14400 |      14400 |         0
 58030410 | 4227636842 |         8640 |       27360 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                1 |               0 | 2006-11-28 00:00:00 |           0 | 2006-11-28 00:00:00 |           0 |           0 |           0 | 2006-11-27 00:00:00 | 2006-11-27 00:00:00   |         14400 |      14400 |         0
 58032332 | 4229483883 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58032333 | 4229483884 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58034254 | 4231330925 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58034255 | 4231330925 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58034256 | 4231330926 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58034257 | 4231330926 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58035215 | 4232254446 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58035216 | 4232254446 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58035217 | 4232254447 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
 58035218 | 4232254447 |         8640 |        8640 |                6 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-12 00:00:00 | 2006-11-15 00:00:00   |         14400 |      14400 |         0
(33 rows)

    item    |   dest    | adjskucovdur | arrivcovdur | avgreplenqty |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
------------+-----------+--------------+-------------+--------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
 3544253634 | 118698853 |        10080 |       50400 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-14 00:00:00 |           0 | 2006-12-14 00:00:00 |           0 |           0 |           0 | 2006-12-14 00:00:00 | 2006-12-14 00:00:00   |         14400 |      14400 |         0
 3544253635 | 118698853 |        10080 |       50400 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-14 00:00:00 |           0 | 2006-12-14 00:00:00 |           0 |           0 |           0 | 2006-12-14 00:00:00 | 2006-12-14 00:00:00   |         14400 |      14400 |         0
 3544253636 | 118698853 |        10080 |       50400 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-14 00:00:00 |           0 | 2006-12-14 00:00:00 |           0 |           0 |           0 | 2006-12-14 00:00:00 | 2006-12-14 00:00:00   |         14400 |      14400 |         0
 3544253637 | 118698853 |        10080 |       50400 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-14 00:00:00 |           0 | 2006-12-14 00:00:00 |           0 |           0 |           0 | 2006-12-14 00:00:00 | 2006-12-14 00:00:00   |         14400 |      14400 |         0
 3544254595 | 119622374 |        10080 |       54720 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-17 00:00:00 |           0 | 2006-12-17 00:00:00 |           0 |           0 |           0 | 2006-12-17 00:00:00 | 2006-12-17 00:00:00   |         14400 |      14400 |         0
 3544254596 | 119622374 |        10080 |       54720 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-17 00:00:00 |           0 | 2006-12-17 00:00:00 |           0 |           0 |           0 | 2006-12-17 00:00:00 | 2006-12-17 00:00:00   |         14400 |      14400 |         0
 3544254597 | 119622374 |        10080 |       54720 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-17 00:00:00 |           0 | 2006-12-17 00:00:00 |           0 |           0 |           0 | 2006-12-17 00:00:00 | 2006-12-17 00:00:00   |         14400 |      14400 |         0
 3544254598 | 119622374 |        10080 |       54720 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-17 00:00:00 |           0 | 2006-12-17 00:00:00 |           0 |           0 |           0 | 2006-12-17 00:00:00 | 2006-12-17 00:00:00   |         14400 |      14400 |         0
 3544255556 | 120545895 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544255557 | 120545895 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544255558 | 120545895 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544255559 | 120545895 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544256517 | 121469416 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3544256518 | 121469416 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3544256519 | 121469416 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3544256520 | 121469416 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3544257478 | 122392937 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544257479 | 122392937 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544257480 | 122392937 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544257481 | 122392937 |        10080 |       57600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-19 00:00:00 |           0 | 2006-12-19 00:00:00 |           0 |           0 |           0 | 2006-12-19 00:00:00 | 2006-12-19 00:00:00   |         14400 |      14400 |         0
 3544258439 | 123316458 |        10080 |       10080 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3544258440 | 123316458 |        10080 |       10080 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3544258441 | 123316458 |        10080 |       10080 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
