    item    |    dest    | adjskucovdur | arrivcovdur |   avgreplenqty   |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
 1072584716 | 4256743910 |         1440 |        2880 |                4 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-06 00:00:00 |           0 | 2006-11-06 00:00:00 |           0 |           0 |           0 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072585672 | 4257667431 |         1440 |        1440 |               10 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585672 | 4257667431 |         1440 |        1440 |               10 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585672 | 4257667431 |         1440 |        1440 |               10 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072585673 | 4257667431 |         1440 |        1440 |                2 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585673 | 4257667431 |         1440 |        1440 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585673 | 4257667431 |         1440 |        1440 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072585674 | 4257667431 |         1440 |        1440 |                9 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585674 | 4257667431 |         1440 |        1440 |                9 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585674 | 4257667431 |         1440 |        1440 |                9 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072585675 | 4257667431 |         1440 |        1440 |                5 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585675 | 4257667431 |         1440 |        1440 |                5 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585675 | 4257667431 |         1440 |        1440 |                5 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072585676 | 4257667431 |         1440 |        1440 |                2 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585676 | 4257667431 |         1440 |        1440 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585676 | 4257667431 |         1440 |        1440 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072585677 | 4257667431 |         1440 |        1440 |                4 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1072585677 | 4257667431 |         1440 |        1440 |                4 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072585677 | 4257667431 |         1440 |        1440 |                4 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-11-05 00:00:00 |           0 | 2006-11-05 00:00:00 |           0 |           0 |           0 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072586633 | 4258590952 |         1440 |        6960 |               10 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-06 20:00:00 |           0 |           0 |          10 | 2006-11-06 20:00:00 | 2006-11-06 20:00:00   |          1440 |       1440 |         0
 1072586633 | 4258590952 |         1440 |        5520 |               10 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-06 20:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          1440 |       1440 |         0
 1072586634 | 4258590952 |         1440 |        7360 |                2 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-07 02:40:00 |           0 |           0 |          10 | 2006-11-07 02:40:00 | 2006-11-07 02:40:00   |          1440 |       1440 |         0
 1072586634 | 4258590952 |         1440 |        5920 |                2 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-07 02:40:00 |           0 |           0 |          10 | 2006-11-06 16:00:00 | 2006-11-06 16:00:00   |          1440 |       1440 |         0
 1072586635 | 4258590952 |         1440 |        9493 |                9 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-08 14:13:00 |           0 |           0 |          10 | 2006-11-08 14:13:00 | 2006-11-08 14:13:00   |          1440 |       1440 |         0
 1072586635 | 4258590952 |         1440 |        8053 |                9 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-08 14:13:00 |           0 |           0 |          10 | 2006-11-05 02:40:00 | 2006-11-05 02:40:00   |          1440 |       1440 |         0
 1072586636 | 4258590952 |         1440 |        7560 |                5 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-07 06:00:00 |           0 |           0 |          10 | 2006-11-07 06:00:00 | 2006-11-07 06:00:00   |          1440 |       1440 |         0
 1072586636 | 4258590952 |         1440 |        6120 |                5 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-07 06:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          1440 |       1440 |         0
 1072586637 | 4258590952 |         1440 |        9360 |                2 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-08 12:00:00 |           0 |           0 |          10 | 2006-11-08 12:00:00 | 2006-11-08 12:00:00   |          1440 |       1440 |         0
 1072586637 | 4258590952 |         1440 |        7920 |                2 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-08 12:00:00 |           0 |           0 |          10 | 2006-11-07 12:00:00 | 2006-11-07 12:00:00   |          1440 |       1440 |         0
 1072586638 | 4258590952 |         1440 |       12960 |                4 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-11 00:00:00 |           0 |           0 |          10 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00   |          1440 |       1440 |         0
 1072586638 | 4258590952 |         1440 |       11520 |                4 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-11 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00   |          1440 |       1440 |         0
 1072587594 | 4259514473 |         1440 |        2880 |               10 | 2006-11-01 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          1440 |       1440 |         0
 1072587594 | 4259514473 |         1440 |        2880 |               10 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-04 00:00:00 |           0 |           0 |          10 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          1440 |       1440 |         0
 1072587594 | 4259514473 |         1440 |        2880 |               10 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-05 00:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          1440 |       1440 |         0
 1072587595 | 4259514473 |         1440 |        7520 |                2 | 2006-11-01 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-06 05:20:00 |           0 |           0 |          10 | 2006-11-06 05:20:00 | 2006-11-06 05:20:00   |          1440 |       1440 |         0
 1072587595 | 4259514473 |         1440 |        6400 |                2 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-06 10:40:00 |           0 |           0 |          10 | 2006-11-06 10:40:00 | 2006-11-06 10:40:00   |          1440 |       1440 |         0
 1072587595 | 4259514473 |         1440 |        5280 |                2 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-06 16:00:00 |           0 |           0 |          10 | 2006-11-06 16:00:00 | 2006-11-06 16:00:00   |          1440 |       1440 |         0
 1072587596 | 4259514473 |         1440 |        3040 |                9 | 2006-11-01 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-03 02:40:00 |           0 |           0 |          10 | 2006-11-03 02:40:00 | 2006-11-03 02:40:00   |          1440 |       1440 |         0
 1072587596 | 4259514473 |         1440 |        3040 |                9 | 2006-11-02 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-04 02:40:00 |           0 |           0 |          10 | 2006-11-04 02:40:00 | 2006-11-04 02:40:00   |          1440 |       1440 |         0
 1072587596 | 4259514473 |         1440 |        3040 |                9 | 2006-11-03 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        1440 | 2006-11-05 02:40:00 |           0 |           0 |          10 | 2006-11-05 02:40:00 | 2006-11-05 02:40:00   |          1440 |       1440 |         0
 1072608736 | 4279831935 |         1440 |        2880 |               10 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 00:00:00 |           0 |           0 |          10 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072608736 | 4279831936 |         1440 |        4320 |                5 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-06 00:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072608736 | 4279831936 |         1440 |        3780 |                5 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-06 15:00:00 |           0 |           0 |          10 | 2006-11-06 15:00:00 | 2006-11-06 15:00:00   |          2880 |       2880 |         0
 1072608737 | 4279831935 |         1440 |        6400 |                2 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 10:40:00 |           0 |           0 |          10 | 2006-11-06 10:40:00 | 2006-11-06 10:40:00   |          2880 |       2880 |         0
 1072608737 | 4279831936 |         1440 |        6480 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-07 12:00:00 |           0 |           0 |          10 | 2006-11-07 12:00:00 | 2006-11-07 12:00:00   |          2880 |       2880 |         0
 1072608737 | 4279831936 |         1440 |        5760 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-08 00:00:00 |           0 |           0 |          10 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00   |          2880 |       2880 |         0
 1072608738 | 4279831935 |         1440 |        3040 |                9 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 02:40:00 |           0 |           0 |          10 | 2006-11-04 02:40:00 | 2006-11-04 02:40:00   |          2880 |       2880 |         0
 1072608738 | 4279831936 |         1440 |        5760 |                4 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-07 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00   |          2880 |       2880 |         0
 1072608738 | 4279831936 |         1440 |        7200 |                4 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        5760 | 2006-11-09 00:00:00 |           0 |           0 |          10 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00   |          2880 |       2880 |         0
 1072609697 | 4280755456 |         2160 |        2160 |               15 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 00:00:00 |           0 |           0 |          10 | 2006-11-04 00:00:00 | 2006-11-05 00:00:00   |          3600 |       3600 |         0
 1072609697 | 4280755456 |         1440 |        2880 |               10 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 00:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072609697 | 4280755456 |         1440 |        2880 |               10 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 00:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072609698 | 4280755456 |         2160 |        5680 |                3 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 10:40:00 |           0 |           0 |          10 | 2006-11-06 10:40:00 | 2006-11-06 16:00:00   |          3600 |       3600 |         0
 1072609698 | 4280755456 |         1440 |        5280 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 16:00:00 |           0 |           0 |          10 | 2006-11-06 16:00:00 | 2006-11-06 16:00:00   |          2880 |       2880 |         0
 1072609698 | 4280755456 |         1440 |        4160 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 21:20:00 |           0 |           0 |          10 | 2006-11-06 21:20:00 | 2006-11-06 21:20:00   |          2880 |       2880 |         0
 1072609699 | 4280755456 |         2160 |        2320 |             13.5 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 02:40:00 |           0 |           0 |          10 | 2006-11-04 02:40:00 | 2006-11-05 02:40:00   |          3600 |       3600 |         0
 1072609699 | 4280755456 |         1440 |        3040 |                9 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 02:40:00 |           0 |           0 |          10 | 2006-11-05 02:40:00 | 2006-11-05 02:40:00   |          2880 |       2880 |         0
 1072609699 | 4280755456 |         1440 |        3253 |                9 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 06:13:00 |           0 |           0 |          10 | 2006-11-06 06:13:00 | 2006-11-06 06:13:00   |          2880 |       2880 |         0
 1072609700 | 4280755456 |         2160 |        3600 |              7.5 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 00:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-06 00:00:00   |          3600 |       3600 |         0
 1072609700 | 4280755456 |         1440 |        4320 |                5 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 00:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072609700 | 4280755456 |         1440 |        3780 |                5 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 15:00:00 |           0 |           0 |          10 | 2006-11-06 15:00:00 | 2006-11-06 15:00:00   |          2880 |       2880 |         0
 1072609701 | 4280755456 |         2160 |        6480 |                3 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 12:00:00   |          3600 |       3600 |         0
 1072609701 | 4280755456 |         1440 |        6480 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 12:00:00 |           0 |           0 |          10 | 2006-11-07 12:00:00 | 2006-11-07 12:00:00   |          2880 |       2880 |         0
 1072609701 | 4280755456 |         1440 |        5760 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-08 00:00:00 |           0 |           0 |          10 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00   |          2880 |       2880 |         0
 1072609702 | 4280755456 |         2160 |        4320 |                6 | 2006-11-02 12:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 12:00:00 |           0 |           0 |          10 | 2006-11-05 12:00:00 | 2006-11-07 00:00:00   |          3600 |       3600 |         0
 1072609702 | 4280755456 |         1440 |        5760 |                4 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00   |          2880 |       2880 |         0
 1072609702 | 4280755456 |         1440 |        7200 |                4 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-09 00:00:00 |           0 |           0 |          10 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00   |          2880 |       2880 |         0
 1072610658 | 4281678977 |         1440 |        2880 |               10 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 00:00:00 |           0 |           0 |          10 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1072610658 | 4281678977 |         1440 |        2880 |               10 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 00:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072610658 | 4281678977 |         1440 |        2880 |               10 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 00:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072610659 | 4281678977 |         1440 |        6720 |                2 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 16:00:00 |           0 |           0 |          10 | 2006-11-06 16:00:00 | 2006-11-06 16:00:00   |          2880 |       2880 |         0
 1072610659 | 4281678977 |         1440 |        5600 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 21:20:00 |           0 |           0 |          10 | 2006-11-06 21:20:00 | 2006-11-06 21:20:00   |          2880 |       2880 |         0
 1072610659 | 4281678977 |         1440 |        4480 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 02:40:00 |           0 |           0 |          10 | 2006-11-07 02:40:00 | 2006-11-07 02:40:00   |          2880 |       2880 |         0
 1072610660 | 4281678977 |         1440 |        3040 |                9 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-04 02:40:00 |           0 |           0 |          10 | 2006-11-04 02:40:00 | 2006-11-04 02:40:00   |          2880 |       2880 |         0
 1072610660 | 4281678977 |         1440 |        3040 |                9 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 02:40:00 |           0 |           0 |          10 | 2006-11-05 02:40:00 | 2006-11-05 02:40:00   |          2880 |       2880 |         0
 1072610660 | 4281678977 |         1440 |        3253 |                9 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 06:13:00 |           0 |           0 |          10 | 2006-11-06 06:13:00 | 2006-11-06 06:13:00   |          2880 |       2880 |         0
 1072610661 | 4281678977 |         1440 |        4320 |                5 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 00:00:00 |           0 |           0 |          10 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00   |          2880 |       2880 |         0
 1072610661 | 4281678977 |         1440 |        4320 |                5 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 00:00:00 |           0 |           0 |          10 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00   |          2880 |       2880 |         0
 1072610661 | 4281678977 |         1440 |        3780 |                5 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-06 15:00:00 |           0 |           0 |          10 | 2006-11-06 15:00:00 | 2006-11-06 15:00:00   |          2880 |       2880 |         0
 1072610662 | 4281678977 |         1440 |        7200 |                2 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00   |          2880 |       2880 |         0
 1072610662 | 4281678977 |         1440 |        6480 |                2 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 12:00:00 |           0 |           0 |          10 | 2006-11-07 12:00:00 | 2006-11-07 12:00:00   |          2880 |       2880 |         0
 1072610662 | 4281678977 |         1440 |        5760 |                2 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-08 00:00:00 |           0 |           0 |          10 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00   |          2880 |       2880 |         0
 1072610663 | 4281678977 |         1440 |        5040 |                4 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-05 12:00:00 |           0 |           0 |          10 | 2006-11-05 12:00:00 | 2006-11-05 12:00:00   |          2880 |       2880 |         0
 1072610663 | 4281678977 |         1440 |        5760 |                4 | 2006-11-03 00:00:00 | 2006-11-01 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-07 00:00:00 |           0 |           0 |          10 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00   |          2880 |       2880 |         0
 1072610663 | 4281678977 |         1440 |        7200 |                4 | 2006-11-04 00:00:00 | 2006-11-02 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-09 00:00:00 |           0 |           0 |          10 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00   |          2880 |       2880 |         0
 1072611619 | 4282602498 |         1440 |        2880 |               10 | 2006-11-02 00:00:00 | 2006-10-31 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
