 ordergroup |    item    |   source   |   dest    | qty | loadlineid | primaryitem |       expdate       |      sourcing      |    schedshipdate    |   schedarrivdate    | lbsource 
 121480111  | 3544256518 | 2497770883 | 121469416 |   7 |          4 | 3544256518  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256518 | 2497770883 | 121469416 |   7 |          4 | 3544256518  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256518 | 2497770883 | 121469416 |   8 |          2 | 3544256518  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256518 | 2497770883 | 121469416 |   8 |          2 | 3544256518  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256519 | 2497770884 | 121469416 |   7 |          3 | 3544256519  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256519 | 2497770884 | 121469416 |   7 |          3 | 3544256519  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256519 | 2497770884 | 121469416 |   8 |          1 | 3544256519  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256519 | 2497770884 | 121469416 |   8 |          1 | 3544256519  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256520 | 2497770884 | 121469416 |   7 |          4 | 3544256520  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256520 | 2497770884 | 121469416 |   7 |          4 | 3544256520  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256520 | 2497770884 | 121469416 |   8 |          2 | 3544256520  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 121480111  | 3544256520 | 2497770884 | 121469416 |   8 |          2 | 3544256520  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   2 |          3 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   7 |          3 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   7 |          3 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   8 |          1 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   8 |          1 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257478 | 2497800674 | 122392937 |   8 |          1 | 3544257478  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   2 |          4 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   7 |          4 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   7 |          4 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   8 |          2 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   8 |          2 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257479 | 2497800674 | 122392937 |   8 |          2 | 3544257479  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   3 |          1 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   7 |          3 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   7 |          3 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   7 |          3 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   8 |          1 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257480 | 2497800675 | 122392937 |   8 |          1 | 3544257480  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   3 |          2 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   7 |          4 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   7 |          4 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   7 |          4 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   8 |          2 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 122403632  | 3544257481 | 2497800675 | 122392937 |   8 |          2 | 3544257481  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259400 | 2497860256 | 124239979 |  10 |          1 | 3544259400  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259400 | 2497860256 | 124239979 |  12 |          3 | 3544259400  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259400 | 2497860256 | 124239979 |  12 |          3 | 3544259400  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259400 | 2497860256 | 124239979 |  13 |          1 | 3544259400  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259400 | 2497860256 | 124239979 |  13 |          1 | 3544259400  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259401 | 2497860256 | 124239979 |  10 |          2 | 3544259401  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259401 | 2497860256 | 124239979 |  12 |          4 | 3544259401  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259401 | 2497860256 | 124239979 |  12 |          4 | 3544259401  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259401 | 2497860256 | 124239979 |  13 |          2 | 3544259401  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259401 | 2497860256 | 124239979 |  13 |          2 | 3544259401  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259402 | 2497860257 | 124239979 |  10 |          3 | 3544259402  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259402 | 2497860257 | 124239979 |  12 |          3 | 3544259402  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259402 | 2497860257 | 124239979 |  12 |          3 | 3544259402  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259402 | 2497860257 | 124239979 |  13 |          1 | 3544259402  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259402 | 2497860257 | 124239979 |  13 |          1 | 3544259402  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259403 | 2497860257 | 124239979 |  10 |          4 | 3544259403  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259403 | 2497860257 | 124239979 |  12 |          4 | 3544259403  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259403 | 2497860257 | 124239979 |  12 |          4 | 3544259403  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259403 | 2497860257 | 124239979 |  13 |          2 | 3544259403  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 124250674  | 3544259403 | 2497860257 | 124239979 |  13 |          2 | 3544259403  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   7 |          3 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   7 |          3 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   7 |          3 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   8 |          1 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   8 |          1 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283425 | 2498605031 | 147328004 |   8 |          1 | 3544283425  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   7 |          4 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   7 |          4 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   7 |          4 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   8 |          2 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   8 |          2 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283426 | 2498605031 | 147328004 |   8 |          2 | 3544283426  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   7 |          3 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   7 |          3 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   7 |          3 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   8 |          1 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   8 |          1 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283427 | 2498605032 | 147328004 |   8 |          1 | 3544283427  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   7 |          4 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   7 |          4 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   7 |          4 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   8 |          2 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   8 |          2 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 147338699  | 3544283428 | 2498605032 | 147328004 |   8 |          2 | 3544283428  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   2 |          3 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   7 |          3 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   7 |          3 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   8 |          1 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   8 |          1 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285347 | 2498664613 | 149175046 |   8 |          1 | 3544285347  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   2 |          4 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   7 |          4 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   7 |          4 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   8 |          2 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   8 |          2 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285348 | 2498664613 | 149175046 |   8 |          2 | 3544285348  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   3 |          1 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   7 |          3 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   7 |          3 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   7 |          3 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   8 |          1 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285349 | 2498664614 | 149175046 |   8 |          1 | 3544285349  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   3 |          2 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   7 |          4 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   7 |          4 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   7 |          4 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   8 |          2 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 149185741  | 3544285350 | 2498664614 | 149175046 |   8 |          2 | 3544285350  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   2 |          3 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   7 |          3 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   7 |          3 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   8 |          1 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   8 |          1 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286308 | 2498694404 | 150098567 |   8 |          1 | 3544286308  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   2 |          4 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   7 |          4 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   7 |          4 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   8 |          2 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   8 |          2 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286309 | 2498694404 | 150098567 |   8 |          2 | 3544286309  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   3 |          1 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   7 |          3 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   7 |          3 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   7 |          3 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   8 |          1 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286310 | 2498694405 | 150098567 |   8 |          1 | 3544286310  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   3 |          2 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   7 |          4 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   7 |          4 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   7 |          4 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   8 |          2 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 150109262  | 3544286311 | 2498694405 | 150098567 |   8 |          2 | 3544286311  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   2 |          3 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   7 |          3 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   7 |          3 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   8 |          1 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   8 |          1 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287269 | 2498724195 | 151022088 |   8 |          1 | 3544287269  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   2 |          4 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   7 |          4 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   7 |          4 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   8 |          2 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   8 |          2 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287270 | 2498724195 | 151022088 |   8 |          2 | 3544287270  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287271 | 2498724196 | 151022088 |   3 |          1 | 3544287271  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287271 | 2498724196 | 151022088 |   7 |          3 | 3544287271  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
 151032783  | 3544287271 | 2498724196 | 151022088 |   7 |          3 | 3544287271  | 4011-07-14 01:04:00 | SOURCING0 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 |        6
