 ordergroup |  ordergroupmember   |   uom    | qty | unroundedqty | type |   source   |    dest    
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  21 |           21 |    3 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  21 |           21 |    1 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  21 |           21 |    2 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  21 |           21 |    3 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    1 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    2 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    3 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    1 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    2 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    3 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    1 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    2 | 3186160520 | 4281678977
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  11 |           11 |    3 | 3186160520 | 4281678977
 4282613193 |                     | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    1 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    2 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    3 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    1 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    2 | 3186190311 | 4282602498
 4282613193 |                     | 41413002 |  32 |           32 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    2 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    2 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |  21 |           21 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    2 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    3 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    1 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    2 | 3186190311 | 4282602498
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |  11 |           11 |    3 | 3186190311 | 4282602498
 4283536714 |                     | 41414002 |  36 |           36 |    1 | 3186220102 | 4283526019
 4283536714 |                     | 41414002 |  36 |           36 |    2 | 3186220102 | 4283526019
 4283536714 |                     | 41414002 |  36 |           36 |    3 | 3186220102 | 4283526019
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  36 |           36 |    1 | 3186220102 | 4283526019
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  36 |           36 |    2 | 3186220102 | 4283526019
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  36 |           36 |    3 | 3186220102 | 4283526019
 4283536715 |                     | 41414002 |  62 |           62 |    1 | 3186220103 | 4283526019
 4283536715 |                     | 41414002 |  62 |           62 |    2 | 3186220103 | 4283526019
 4283536715 |                     | 41414002 |  62 |           62 |    3 | 3186220103 | 4283526019
 4283536715 | OOPT-FBK414.14-OGM1 | 41414002 |  62 |           62 |    1 | 3186220103 | 4283526019
 4283536715 | OOPT-FBK414.14-OGM1 | 41414002 |  62 |           62 |    2 | 3186220103 | 4283526019
 4283536715 | OOPT-FBK414.14-OGM1 | 41414002 |  62 |           62 |    3 | 3186220103 | 4283526019
 4283536716 |                     | 41414002 |  38 |           38 |    1 | 3186220104 | 4283526019
 4283536716 |                     | 41414002 |  38 |           38 |    2 | 3186220104 | 4283526019
 4283536716 |                     | 41414002 |  38 |           38 |    3 | 3186220104 | 4283526019
 4283536716 | OOPT-FBK414.14-OGM1 | 41414002 |  38 |           38 |    1 | 3186220104 | 4283526019
 4283536716 | OOPT-FBK414.14-OGM1 | 41414002 |  38 |           38 |    2 | 3186220104 | 4283526019
 4283536716 | OOPT-FBK414.14-OGM1 | 41414002 |  38 |           38 |    3 | 3186220104 | 4283526019
 4284460236 |                     | 41415002 |  34 |           34 |    1 | 3186249893 | 4284449541
 4284460236 |                     | 41415002 |  34 |           34 |    2 | 3186249893 | 4284449541
 4284460236 |                     | 41415002 |  34 |           34 |    3 | 3186249893 | 4284449541
 4284460236 | OOPT-FBK414.15-OGM1 | 41415002 |  34 |           34 |    1 | 3186249893 | 4284449541
 4284460236 | OOPT-FBK414.15-OGM1 | 41415002 |  34 |           34 |    2 | 3186249893 | 4284449541
 4284460236 | OOPT-FBK414.15-OGM1 | 41415002 |  34 |           34 |    3 | 3186249893 | 4284449541
 4284460237 |                     | 41415002 |  26 |           26 |    1 | 3186249893 | 4284449542
 4284460237 |                     | 41415002 |  26 |           26 |    2 | 3186249893 | 4284449542
 4284460237 |                     | 41415002 |  26 |           26 |    3 | 3186249893 | 4284449542
 4284460237 | OOPT-FBK414.15-OGM1 | 41415002 |  26 |           26 |    1 | 3186249893 | 4284449542
 4284460237 | OOPT-FBK414.15-OGM1 | 41415002 |  26 |           26 |    2 | 3186249893 | 4284449542
 4284460237 | OOPT-FBK414.15-OGM1 | 41415002 |  26 |           26 |    3 | 3186249893 | 4284449542
 4285383756 |                     | 41416002 |  92 |           92 |    1 | 3186279684 | 4285373061
 4285383756 |                     | 41416002 |  92 |           92 |    2 | 3186279684 | 4285373061
 4285383756 |                     | 41416002 |  92 |           92 |    3 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM1 | 41416002 |  51 |           51 |    1 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM1 | 41416002 |  51 |           51 |    2 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM1 | 41416002 |  51 |           51 |    3 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM2 | 41416002 |  41 |           41 |    1 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM2 | 41416002 |  41 |           41 |    2 | 3186279684 | 4285373061
 4285383756 | OOPT-FBK414.16-OGM2 | 41416002 |  41 |           41 |    3 | 3186279684 | 4285373061
 4286307277 |                     | 41417002 |  15 |           15 |    1 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  15 |           15 |    2 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  15 |           15 |    3 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  45 |           45 |    1 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  45 |           45 |    2 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  45 |           45 |    3 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  17 |           15 |    1 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  17 |           15 |    2 | 3186309475 | 4286296582
 4286307277 |                     | 41417002 |  17 |           15 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  10 |           10 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  10 |           10 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  10 |           10 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  19 |           19 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  19 |           19 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  19 |           19 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  11 |            9 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  11 |            9 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  11 |            9 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   5 |            5 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   5 |            5 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   5 |            5 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  26 |           26 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  26 |           26 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  26 |           26 |    3 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   6 |            6 |    1 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   6 |            6 |    2 | 3186309475 | 4286296582
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |   6 |            6 |    3 | 3186309475 | 4286296582
 4287230798 |                     | 41418002 |  92 |           92 |    1 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    2 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    3 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    1 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    2 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    3 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    1 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    2 | 3186339266 | 4287220103
 4287230798 |                     | 41418002 |  92 |           92 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  81 |           81 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    3 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    1 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    2 | 3186339266 | 4287220103
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  11 |           11 |    3 | 3186339266 | 4287220103
 4288154319 |                     | 41419002 |  32 |           32 |    1 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    2 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    3 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    1 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    2 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    3 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    1 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    2 | 3186369057 | 4288143624
 4288154319 |                     | 41419002 |  32 |           32 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  21 |           21 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    3 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    1 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    2 | 3186369057 | 4288143624
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  11 |           11 |    3 | 3186369057 | 4288143624
(432 rows)

