 ordergroup |    item    |   source   |    dest    | qty | loadlineid | primaryitem |       expdate       |      sourcing      |    schedshipdate    |   schedarrivdate    | lbsource 
 15351529   | 1072640454 | 3187084041 | 15340834   |  28 |          3 | 1072640454  | 4011-07-14 01:04:00 | SOURCING1645596017 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 |        6
 4252137000 | 1072579906 | 3185207208 | 4252126305 |  10 |          1 | 1072579906  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4252137000 | 1072579907 | 3185207208 | 4252126305 |   2 |          2 | 1072579907  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4252137000 | 1072579908 | 3185207208 | 4252126305 |   9 |          3 | 1072579908  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4252137000 | 1072579909 | 3185207208 | 4252126305 |   5 |          4 | 1072579909  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4252137000 | 1072579910 | 3185207208 | 4252126305 |   2 |          5 | 1072579910  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4252137000 | 1072579911 | 3185207208 | 4252126305 |   4 |          6 | 1072579911  | 4011-07-14 01:04:00 | SOURCING3744478094 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253060521 | 1072580867 | 3185236999 | 4253049826 |  10 |          1 | 1072580867  | 4011-07-14 01:04:00 | SOURCING3233943917 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253060521 | 1072580868 | 3185236999 | 4253049826 |   2 |          2 | 1072580868  | 4011-07-14 01:04:00 | SOURCING3233943917 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253060521 | 1072580869 | 3185236999 | 4253049826 |   9 |          3 | 1072580869  | 4011-07-14 01:04:00 | SOURCING3233943917 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253060521 | 1072580870 | 3185236999 | 4253049826 |   5 |          4 | 1072580870  | 4011-07-14 01:04:00 | SOURCING3233943917 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253984042 | 1072581828 | 3185266790 | 4253973347 |  10 |          1 | 1072581828  | 4011-07-14 01:04:00 | SOURCING2723409740 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253984042 | 1072581831 | 3185266790 | 4253973347 |   5 |          2 | 1072581831  | 4011-07-14 01:04:00 | SOURCING2723409740 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253984042 | 1072581832 | 3185266790 | 4253973347 |   2 |          3 | 1072581832  | 4011-07-14 01:04:00 | SOURCING2723409740 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4253984042 | 1072581833 | 3185266790 | 4253973347 |   4 |          4 | 1072581833  | 4011-07-14 01:04:00 | SOURCING2723409740 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4255831084 | 1072583753 | 3185326372 | 4255820389 |   5 |          1 | 1072583753  | 4011-07-14 01:04:00 | SOURCING1702341388 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4255831084 | 1072583754 | 3185326372 | 4255820389 |   2 |          2 | 1072583754  | 4011-07-14 01:04:00 | SOURCING1702341388 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4255831084 | 1072583755 | 3185326372 | 4255820389 |   4 |          3 | 1072583755  | 4011-07-14 01:04:00 | SOURCING1702341388 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4256754605 | 1072584712 | 3185356163 | 4256743910 |   4 |          1 | 1072584712  | 4011-07-14 01:04:00 | SOURCING1191807211 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4256754605 | 1072584713 | 3185356163 | 4256743910 |  18 |          2 | 1072584713  | 4011-07-14 01:04:00 | SOURCING1191807211 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4256754605 | 1072584714 | 3185356163 | 4256743910 |  10 |          3 | 1072584714  | 4011-07-14 01:04:00 | SOURCING1191807211 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4256754605 | 1072584715 | 3185356163 | 4256743910 |   4 |          4 | 1072584715  | 4011-07-14 01:04:00 | SOURCING1191807211 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4256754605 | 1072584716 | 3185356163 | 4256743910 |   8 |          5 | 1072584716  | 4011-07-14 01:04:00 | SOURCING1191807211 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4259525168 | 1072587594 | 3185445537 | 4259514473 |  10 |          1 | 1072587594  | 4011-07-14 01:04:00 | SOURCING3955171974 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 |        6
 4259525168 | 1072587595 | 3185445537 | 4259514473 |   2 |          2 | 1072587595  | 4011-07-14 01:04:00 | SOURCING3955171974 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 |        6
 4259525168 | 1072587596 | 3185445537 | 4259514473 |   9 |          3 | 1072587596  | 4011-07-14 01:04:00 | SOURCING3955171974 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 |        6
 4279842630 | 1072608736 | 3186100938 | 4279831936 |   5 |          1 | 1072608736  | 4011-07-14 01:04:00 | SOURCING1313354674 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4279842630 | 1072608737 | 3186100938 | 4279831936 |   2 |          2 | 1072608737  | 4011-07-14 01:04:00 | SOURCING1313354674 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4279842630 | 1072608738 | 3186100938 | 4279831936 |   4 |          3 | 1072608738  | 4011-07-14 01:04:00 | SOURCING1313354674 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609697 | 3186130729 | 4280755456 |  10 |          1 | 1072609697  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609698 | 3186130729 | 4280755456 |   2 |          2 | 1072609698  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609699 | 3186130729 | 4280755456 |   9 |          3 | 1072609699  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609700 | 3186130729 | 4280755456 |   5 |          4 | 1072609700  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609701 | 3186130729 | 4280755456 |   2 |          5 | 1072609701  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4280766151 | 1072609702 | 3186130729 | 4280755456 |   4 |          6 | 1072609702  | 4011-07-14 01:04:00 | SOURCING802820497  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610658 | 3186160520 | 4281678977 |  10 |          1 | 1072610658  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610659 | 3186160520 | 4281678977 |   2 |          2 | 1072610659  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610660 | 3186160520 | 4281678977 |   9 |          3 | 1072610660  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610661 | 3186160520 | 4281678977 |   5 |          4 | 1072610661  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610662 | 3186160520 | 4281678977 |   2 |          5 | 1072610662  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4281689672 | 1072610663 | 3186160520 | 4281678977 |   4 |          6 | 1072610663  | 4011-07-14 01:04:00 | SOURCING292286320  | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611619 | 3186190311 | 4282602498 |  10 |          1 | 1072611619  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611620 | 3186190311 | 4282602498 |   2 |          2 | 1072611620  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611621 | 3186190311 | 4282602498 |   9 |          3 | 1072611621  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611622 | 3186190311 | 4282602498 |   5 |          4 | 1072611622  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611623 | 3186190311 | 4282602498 |   2 |          5 | 1072611623  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4282613193 | 1072611624 | 3186190311 | 4282602498 |   4 |          6 | 1072611624  | 4011-07-14 01:04:00 | SOURCING4076719437 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4283536714 | 1072612580 | 3186220102 | 4283526019 |  30 |          1 | 1072612580  | 4011-07-14 01:04:00 | SOURCING3566185260 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 |        6
 4283536714 | 1072612581 | 3186220102 | 4283526019 |   6 |          2 | 1072612581  | 4011-07-14 01:04:00 | SOURCING3566185260 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 |        6
 4285383756 | 1072614502 | 3186279684 | 4285373061 |  20 |          1 | 1072614502  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4285383756 | 1072614503 | 3186279684 | 4285373061 |  12 |          4 | 1072614503  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4285383756 | 1072614504 | 3186279684 | 4285373061 |  19 |          5 | 1072614504  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4285383756 | 1072614505 | 3186279684 | 4285373061 |  15 |          2 | 1072614505  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4285383756 | 1072614506 | 3186279684 | 4285373061 |  12 |          3 | 1072614506  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4285383756 | 1072614507 | 3186279684 | 4285373061 |  14 |          6 | 1072614507  | 4011-07-14 01:04:00 | SOURCING2545116906 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4286307277 | 1072615465 | 3186309475 | 4286296582 |  11 |          1 | 1072615465  | 4011-07-14 01:04:00 | SOURCING2034582731 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4286307277 | 1072615467 | 3186309475 | 4286296582 |   2 |          2 | 1072615467  | 4011-07-14 01:04:00 | SOURCING2034582731 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4286307277 | 1072615468 | 3186309475 | 4286296582 |   4 |          3 | 1072615468  | 4011-07-14 01:04:00 | SOURCING2034582731 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616424 | 3186339266 | 4287220103 |  70 |          1 | 1072616424  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616425 | 3186339266 | 4287220103 |   2 |          2 | 1072616425  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616426 | 3186339266 | 4287220103 |   9 |          3 | 1072616426  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616427 | 3186339266 | 4287220103 |   5 |          4 | 1072616427  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616428 | 3186339266 | 4287220103 |   2 |          5 | 1072616428  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4287230798 | 1072616429 | 3186339266 | 4287220103 |   4 |          6 | 1072616429  | 4011-07-14 01:04:00 | SOURCING1524048554 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617385 | 3186369057 | 4288143624 |  10 |          1 | 1072617385  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617386 | 3186369057 | 4288143624 |   2 |          5 | 1072617386  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617387 | 3186369057 | 4288143624 |   9 |          2 | 1072617387  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617388 | 3186369057 | 4288143624 |   5 |          3 | 1072617388  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617389 | 3186369057 | 4288143624 |   2 |          4 | 1072617389  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
 4288154319 | 1072617390 | 3186369057 | 4288143624 |   4 |          6 | 1072617390  | 4011-07-14 01:04:00 | SOURCING1013514377 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 |        6
(205 rows)

