 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  |     createdate      | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 4255831084 | OOPT-FBK414.05-OGM2 | 4255820389 | 3185326372 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1702341388 |                 |                   1 |               0 |                0 |        3
 4255831084 | OOPT-FBK414.05-OGM2 | 4255820389 | 3185326372 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1702341388 |                 |                   1 |               0 |                0 |        3
 4255831084 | OOPT-FBK414.05-OGM2 | 4255820389 | 3185326372 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1702341388 |                 |                   1 |               0 |                0 |        3
 4256754605 |                     | 4256743910 | 3185356163 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        2880 |        0 |      4 |             6 |                5 |             2880 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                1 |        2
 4256754605 |                     | 4256743910 | 3185356163 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     1440 |     22 |             6 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        2
 4256754605 |                     | 4256743910 | 3185356163 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        2880 |        0 |      4 |             6 |                5 |             2880 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                1 |        2
 4256754605 | OOPT-FBK414.06-OGM1 | 4256743910 | 3185356163 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        2880 |        0 |      4 |             3 |                2 |             2880 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4256754605 | OOPT-FBK414.06-OGM1 | 4256743910 | 3185356163 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     1440 |     22 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4256754605 | OOPT-FBK414.06-OGM1 | 4256743910 | 3185356163 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        2880 |        0 |      4 |             3 |                2 |             2880 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4256754605 | OOPT-FBK414.06-OGM2 | 4256743910 | 3185356163 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        2880 |        0 |      4 |             3 |                3 |             2880 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4256754605 | OOPT-FBK414.06-OGM2 | 4256743910 | 3185356163 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     1440 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4256754605 | OOPT-FBK414.06-OGM2 | 4256743910 | 3185356163 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        2880 |        0 |      4 |             3 |                3 |             2880 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1191807211 |                 |                   1 |               0 |                0 |        3
 4257678126 |                     | 4257667431 | 3185385954 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      6 |             6 |                6 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        2
 4257678126 |                     | 4257667431 | 3185385954 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      6 |             6 |                6 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        2
 4257678126 |                     | 4257667431 | 3185385954 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      6 |             6 |                6 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        2
 4257678126 | OOPT-FBK414.07-OGM1 | 4257667431 | 3185385954 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4257678126 | OOPT-FBK414.07-OGM1 | 4257667431 | 3185385954 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4257678126 | OOPT-FBK414.07-OGM1 | 4257667431 | 3185385954 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4257678126 | OOPT-FBK414.07-OGM2 | 4257667431 | 3185385954 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4257678126 | OOPT-FBK414.07-OGM2 | 4257667431 | 3185385954 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4257678126 | OOPT-FBK414.07-OGM2 | 4257667431 | 3185385954 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 681273034  |                 |                   1 |               0 |                0 |        3
 4258601647 |                     | 4258590952 | 3185415745 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        5760 |        0 |      4 |             6 |                6 |             5760 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                1 |        2
 4258601647 |                     | 4258590952 | 3185415745 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     4320 |      1 |             6 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                0 |        2
 4258601647 | OOPT-FBK414.08-OGM1 | 4258590952 | 3185415745 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        5760 |        0 |      4 |             3 |                3 |             5760 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                0 |        3
 4258601647 | OOPT-FBK414.08-OGM1 | 4258590952 | 3185415745 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     4320 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                0 |        3
 4258601647 | OOPT-FBK414.08-OGM2 | 4258590952 | 3185415745 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-06 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        5760 |        0 |      4 |             3 |                3 |             5760 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                0 |        3
 4258601647 | OOPT-FBK414.08-OGM2 | 4258590952 | 3185415745 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |     4320 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 170738857  |                 |                   1 |               0 |                0 |        3
 4259525168 |                     | 4259514473 | 3185445536 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-02 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                1 |        2
 4259525168 |                     | 4259514473 | 3185445537 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                1 |        2
 4259525168 |                     | 4259514473 | 3185445537 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                1 |        2
 4259525168 | OOPT-FBK414.09-OGM1 | 4259514473 | 3185445536 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-02 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                0 |        3
 4259525168 | OOPT-FBK414.09-OGM2 | 4259514473 | 3185445537 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                0 |        3
 4259525168 | OOPT-FBK414.09-OGM2 | 4259514473 | 3185445537 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3955171974 |                 |                   1 |               0 |                0 |        3
 4279842630 |                     | 4279831935 | 3186100938 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                1 |        2
 4279842630 |                     | 4279831936 | 3186100938 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                1 |        2
 4279842630 |                     | 4279831936 | 3186100938 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                1 |        2
 4279842630 | OOPT-FBK414.10-OGM1 | 4279831935 | 3186100938 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                0 |        3
 4279842630 | OOPT-FBK414.10-OGM2 | 4279831936 | 3186100938 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                0 |        3
 4279842630 | OOPT-FBK414.10-OGM2 | 4279831936 | 3186100938 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1313354674 |                 |                   1 |               0 |                0 |        3
 4280766151 |                     | 4280755456 | 3186130729 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 12:00:00 | 2006-11-02 12:00:00 |          3600 |       3600 |         0 |        720 |       720 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |         720 |     1440 |      1 |             6 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        2
 4280766151 |                     | 4280755456 | 3186130729 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                1 |        2
 4280766151 |                     | 4280755456 | 3186130729 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                1 |        2
 4280766151 | OOPT-FBK414.11-OGM1 | 4280755456 | 3186130729 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 12:00:00 | 2006-11-02 12:00:00 |          3600 |       3600 |         0 |        720 |       720 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |         720 |     1440 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
 4280766151 | OOPT-FBK414.11-OGM1 | 4280755456 | 3186130729 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
 4280766151 | OOPT-FBK414.11-OGM1 | 4280755456 | 3186130729 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
 4280766151 | OOPT-FBK414.11-OGM2 | 4280755456 | 3186130729 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 12:00:00 | 2006-11-02 12:00:00 |          3600 |       3600 |         0 |        720 |       720 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |         720 |     1440 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
 4280766151 | OOPT-FBK414.11-OGM2 | 4280755456 | 3186130729 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
 4280766151 | OOPT-FBK414.11-OGM2 | 4280755456 | 3186130729 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 802820497  |                 |                   1 |               0 |                0 |        3
